date,x_i,isNull,S
1762,1.6598434427620863,False,E
1763,1.9432438669767034,False,E
1764,2.2821777721239487,False,E
1765,2.6875939653442202,False,E
1766,3.1724880037598955,False,E
1767,3.7521108676691313,False,E
1768,4.444067294705853,False,E
1769,5.268168177370314,False,E
1770,6.245800218144973,False,E
1771,7.398412868691034,False,E
1772,8.744473981305772,False,E
1773,10.293901761613693,False,E
1774,12.03859298957202,False,E
1775,13.93746402053179,False,E
1776,15.89503458728723,False,E
1777,17.735373023199486,False,E
1778,19.180311608563482,False,E
1779,19.85354976587713,False,E
1780,19.34530617892665,False,E
1781,17.363808741892655,False,E
1782,13.935640514547098,False,E
1783,9.508440788069962,False,E
1784,4.799156612714429,False,E
1785,0.4563029583481093,False,E
1786,-3.1721724376655236,False,E
1787,-6.01848771349618,False,E
1788,-8.152950760079761,False,E
1789,-9.672064423729573,False,E
1790,-10.651489243251092,False,E
1791,-11.141041359609268,False,E
1792,-11.178109415178055,False,E
1793,-10.80545210190035,False,E
1794,-10.084914720278984,False,E
1795,-9.101766611232549,False,E
1796,-7.958133653609221,False,E
1797,-6.758665724417912,False,E
1798,-5.594851368548895,False,E
1799,-4.5340826086082835,False,E
1800,-3.6161777235697046,False,E
1801,-2.8563074819974004,False,E
1802,-2.251364791625062,False,E
1803,-1.7869600136299684,False,E
1804,-1.4433397234207832,False,E
1805,-1.1996201898327836,False,E
1806,-1.0364030600366687,False,E
1807,-0.9371258967620573,False,E
1808,-0.8885484019855188,False,E
1809,-0.8807169615039288,False,E
1810,-0.9066614813718618,False,E
1811,-0.9619944903886604,False,E
1812,-1.0445156937033142,False,E
1813,-1.1538774337881454,False,E
1814,-1.291335283921376,False,E
1815,-1.459589317438593,False,E
1816,-1.6627115086910051,False,E
1817,-1.9061498033183581,False,E
1818,-2.196796826779492,False,E
1819,-2.5431085808609577,False,E
1820,-2.9552534697384947,False,E
1821,-3.4452618248481786,False,E
1822,-4.027126893785191,False,E
1823,-4.716774228356073,False,E
1824,-5.531758876122685,False,E
1825,-6.490456490414368,False,E
1826,-7.61037035807452,False,E
1827,-8.904969060336088,False,E
1828,-10.378207381778706,False,E
1829,-12.015641075461758,False,E
1830,-13.771063967499948,False,E
1831,-15.548447086356777,False,E
1832,-17.181724869222556,False,E
1833,-18.42104946224978,False,E
1834,-18.94364124397497,False,E
1835,-18.414714177200125,False,E
1836,-16.612329770142864,False,E
1837,-13.578737278816636,False,E
1838,-9.688031299322452,False,E
1839,-5.525793787572464,False,E
1840,-1.6353648553380506,False,E
1841,1.6673644276966737,False,E
1842,4.299143337092447,False,E
1843,6.311069124217278,False,E
1844,7.796896719675882,False,E
1845,8.84502881967244,False,E
1846,9.523798643728238,False,E
1847,9.883232125234189,False,E
1848,9.962686327229411,False,E
1849,9.798981947931832,False,E
1850,9.432345919021461,False,E
1851,8.908919361919882,False,E
1852,8.279708732303726,False,E
1853,7.596883934506457,False,E
1854,6.909013376292521,False,E
1855,6.2568908076275545,False,E
1856,5.671067924922455,False,E
1857,5.171396873762087,False,E
1858,4.768213707463508,False,E
1859,4.464476155203801,False,E
1860,4.258183597244768,False,E
1861,4.144602719136718,False,E
1862,4.118051403587857,False,E
1863,4.173172906018059,False,E
1864,4.305739576471809,False,E
1865,4.513070669544802,False,E
1866,4.7941522486927495,False,E
1867,5.1495268204906255,False,E
1868,5.580988351189528,False,E
1869,6.0910816357216735,False,E
1870,6.682367120764569,False,E
1871,7.3563757687169105,False,E
1872,8.112147938640167,False,E
1873,8.944236124315776,False,E
1874,9.8400757498425,False,E
1875,10.776730692587407,False,E
1876,11.717260793391233,False,E
1877,12.607405852877724,False,E
1878,13.373962341526079,False,E
1879,13.92701720502578,False,E
1880,14.168635507853615,False,E
1881,14.009769437094539,False,E
1882,13.39404420080145,False,E
1883,12.32174535444766,False,E
1884,10.862593161417827,False,E
1885,9.14703878836575,False,E
1886,7.335780544866971,False,E
1887,5.580377843053564,False,E
1888,3.9928157273103704,False,E
1889,2.6341450900936367,False,E
1890,1.5200521886733473,False,E
1891,0.6346600226895842,False,E
1892,-0.05520747976084772,False,E
1893,-0.5891318349124111,False,E
1894,-1.0062623349261985,False,E
1895,-1.3417741970375219,False,E
1896,-1.625555405581021,False,E
1897,-1.8822184745789836,False,E
1898,-2.1317987822656974,False,E
1899,-2.390732685440497,False,E
1900,-2.672877092763202,False,E
1901,-2.9904433312055034,False,E
1902,-3.3547847147126615,False,E
1903,-3.7770106101006453,False,E
1904,-4.26840822768179,False,E
1905,-4.840641757333516,False,E
1906,-5.505668648760252,False,E
1907,-6.275264124429808,False,E
1908,-7.159975723571402,False,E
1909,-8.167240688293582,False,E
1910,-9.298301901044116,False,E
1911,-10.54349183338443,False,E
1912,-11.875514888233457,False,E
1913,-13.2407430340351,False,E
1914,-14.54957485733496,False,E
1915,-15.668977825997624,False,E
1916,-16.42348570062268,False,E
1917,-16.613890899935676,False,E
1918,-16.061749456516733,False,E
1919,-14.676529118665236,False,E
1920,-12.519245595903381,False,E
1921,-9.817367415436957,False,E
1922,-6.901827532280545,False,E
1923,-4.094119672874127,False,E
1924,-1.6145567315838676,False,E
1925,0.4423823893345342,False,E
1926,2.078976932675929,False,E
1927,3.350217116004013,False,E
1928,4.329531599893354,False,E
1929,5.0893045067530025,False,E
1930,5.692292548169758,False,E
1931,6.189147212015809,False,E
1932,6.618787454704746,False,E
1933,7.00984218335317,False,E
1934,7.382298498315083,False,E
1935,7.748979893240038,False,E
1936,8.116722898312071,False,E
1937,8.487242233432605,False,E
1938,8.857738698769792,False,E
1939,9.22134297550463,False,E
1940,9.567516366185194,False,E
1941,9.882549430021218,False,E
1942,10.150306412414825,False,E
1943,10.353345702406749,False,E
1944,10.474489407670923,False,E
1945,10.498807740974962,False,E
1946,10.415831309535838,False,E
1947,10.221639541088667,False,E
1948,9.92035985633624,False,E
1949,9.524625252417573,False,E
1950,9.054723190806051,False,E
1951,8.53649637720857,False,E
1952,7.998410781616676,False,E
1953,7.468436691508516,False,E
1954,6.971394820070809,False,E
1955,6.527214071329336,False,E
1956,6.150240907113184,False,E
1957,5.849465783893208,False,E
1958,5.6293735615149565,False,E
1959,5.491092709762623,False,E
1960,5.433573199893246,False,E
1961,5.454613312602641,False,E
1962,5.551642071875694,False,E
1963,5.722227186589682,False,E
1964,5.964314276799641,False,E
1965,6.2762161427729835,False,E
1966,6.656368126624601,False,E
1967,7.102854534084541,False,E
1968,7.612698416597532,False,E
1969,8.180899737360718,False,E
1970,8.799213592654608,False,E
1971,9.454692193878484,False,E
1972,10.128086410675063,False,E
1973,10.792329826284888,False,E
1974,11.41151625338686,False,E
1975,11.9410070505604,False,E
1976,12.329484290332527,False,E
1977,12.523731026553415,False,E
1978,12.476436272702726,False,E
1979,12.156221843481008,False,E
1980,11.557536510382066,False,E
1981,10.706807131065306,False,E
1982,9.661437286153397,False,E
1983,8.500591499043221,False,E
1984,7.310338840013131,False,E
1985,6.168359804001934,False,E
1986,5.1331763709912686,False,E
1987,4.240118652828191,False,E
1988,3.5031441398773016,False,E
1989,2.9199841518939014,False,E
1990,2.478133050445172,False,E
1991,2.160098495962817,False,E
1992,1.9472741679861105,False,E
1993,1.8224157789347064,False,E
1994,1.7709875167414837,False,E
1995,1.7817161880272925,False,E
1996,1.8466550873802319,False,E
1997,1.9609882908581708,False,E
1998,2.1227331325277525,False,E
1999,2.332437669470501,False,E
2000,2.592923904164438,False,E
2001,2.9090944298983064,False,E
2002,3.2877959662537264,False,E
2003,3.7377131457349266,False,E
2004,4.269244674571539,False,E
2005,4.894285862294854,False,E
2006,5.625799912890203,False,E
2007,6.476997894907013,False,E
2008,7.459857008968042,False,E
2009,8.582586739049068,False,E
2010,9.845517864142552,False,E
2011,11.234798851426829,False,E
2012,12.713389775881444,False,E
2013,14.209462802785476,False,E
2014,15.603980324878547,False,E
2015,16.722513777379085,False,E
2016,17.341162997260696,False,E
2017,17.220070720791696,False,E
2018,16.17322896213751,False,E
2019,14.160794893921796,False,E
2020,11.353931538463122,False,E
2021,8.108742059755679,False,E
2022,4.839874602565653,False,E
2023,1.8740604568387962,False,E
2024,-0.6206460341794209,False,E
2025,-2.614956107996005,False,E
2026,-4.159893397407549,False,E
2027,-5.336256691084595,False,E
2028,-6.225583614475758,False,E
2029,-6.897877321485974,False,E
2030,-7.408516120428601,False,E
2031,-7.799192614713065,False,E
2032,-8.100211037544206,False,E
2033,-8.33296304004072,False,E
2034,-8.51214066552118,False,E
2035,-8.647571540390615,False,E
2036,-8.745689563176441,False,E
2037,-8.810694139101015,False,E
2038,-8.84545396853403,False,E
2039,-8.852201159792754,False,E
2040,-8.833048687728043,False,E
2041,-8.790353731214756,False,E
2042,-8.726943089234142,False,E
2043,-8.646214964640032,False,E
2044,-8.552133101513801,False,E
2045,-8.44913302786354,False,E
2046,-8.341964128327032,False,E
2047,-8.235493728409326,False,E
2048,-8.134499156668104,False,E
2049,-8.043470535002704,False,E
2050,-7.9664413322607635,False,E
2051,-7.906856599312937,False,E
2052,-7.867481600716076,False,E
2053,-7.850347437034497,False,E
2054,-7.856725987233625,False,E
2055,-7.887124396745493,False,E
2056,-7.941289296742429,False,E
2057,-8.018212613035615,False,E
2058,-8.116133760630541,False,E
2059,-8.232536790317711,False,E
2060,-8.364145288421732,False,E
2061,-8.506922206827966,False,E
2062,-8.656085970877275,False,E
2063,-8.806157713488586,False,E
2064,-8.951056648876309,False,E
2065,-9.084260530430504,False,E
2066,-9.199044784173836,False,E
2067,-9.288806311605915,False,E
2068,-9.347465673644448,False,E
2069,-9.369925042028427,False,E
2070,-9.352541170810973,False,E
2071,-9.293556678472026,False,E
2072,-9.193424305971176,False,E
2073,-9.05496243036746,False,E
2074,-8.883298533174633,False,E
2075,-8.685588891225485,False,E
2076,-8.470541019026754,False,E
2077,-8.247800589682779,False,E
2078,-8.0272869659381,False,E
2079,-7.818565103867211,False,E
2080,-7.630326475159227,False,E
2081,-7.470023462428877,False,E
2082,-7.343669088827509,False,E
2083,-7.255785204072162,False,E
2084,-7.209462668831666,False,E
2085,-7.206488212535367,False,E
2086,-7.247493028676812,False,E
2087,-7.332084824571376,False,E
2088,-7.458934848070719,False,E
2089,-7.625802052806633,False,E
2090,-7.829486853240146,False,E
2091,-8.065716741558017,False,E
2092,-8.328976029562105,False,E
2093,-8.612303120215444,False,E
2094,-8.907091821971754,False,E
2095,-9.202948324666973,False,E
2096,-9.487671039126965,False,E
2097,-9.747432682476175,False,E
2098,-9.967246001318117,False,E
2099,-10.1317771648301,False,E
2100,-10.226524865643608,False,E
2101,-10.239304209977778,False,E
2102,-10.161870182279957,False,E
2103,-9.991411252222724,False,E
2104,-9.731581593686277,False,E
2105,-9.392765343211494,False,E
2106,-8.991400953306824,False,E
2107,-8.548414289085352,False,E
2108,-8.087043004824418,False,E
2109,-7.630490226725359,False,E
2110,-7.199860953243845,False,E
2111,-6.8127127545716,False,E
2112,-6.4823553229602,False,E
2113,-6.217842787762107,False,E
2114,-6.024476999607283,False,E
2115,-5.904595808821828,False,E
2116,-5.85844045908017,False,E
2117,-5.8849497417081125,False,E
2118,-5.982388019669056,False,E
2119,-6.148762920416973,False,E
2120,-6.382020226539708,False,E
2121,-6.680019087821705,False,E
2122,-7.040294452464247,False,E
2123,-7.45961116410991,False,E
2124,-7.933311546667693,False,E
2125,-8.454462133883485,False,E
2126,-9.012823203884244,False,E
2127,-9.593705854062987,False,E
2128,-10.176854227530079,False,E
2129,-10.735599234753536,False,E
2130,-11.236664651444265,False,E
2131,-11.641128041907901,False,E
2132,-11.907065607003432,False,E
2133,-11.99421888249074,False,E
2134,-11.87049564425928,False,E
2135,-11.519260909649818,False,E
2136,-10.945454362133221,False,E
2137,-10.178151432444624,False,E
2138,-9.2678548073208,False,E
2139,-8.278622642356734,False,E
2140,-7.277280681154738,False,E
2141,-6.323125771860401,False,E
2142,-5.460984667236683,False,E
2143,-4.718735755727869,False,E
2144,-4.1086314456237165,False,E
2145,-3.6308457211593206,False,E
2146,-3.277684430323109,False,E
2147,-3.037405459467726,False,E
2148,-2.8971640636546474,False,E
2149,-2.8450056724956827,False,E
2150,-2.8710430331838066,False,E
2151,-2.9680279334441995,False,E
2152,-3.131521465584583,False,E
2153,-3.359825417070597,False,E
2154,-3.653786325959103,False,E
2155,-4.0165346536514255,False,E
2156,-4.453177664515594,False,E
2157,-4.970424571214951,False,E
2158,-5.576082539474213,False,E
2159,-6.278317640697957,False,E
2160,-7.084521976304271,False,E
2161,-7.999566786560778,False,E
2162,-9.023160635092744,False,E
2163,-10.14600156602925,False,E
2164,-11.344481730142705,False,E
2165,-12.574005537346766,False,E
2166,-13.76172729434364,False,E
2167,-14.800930483687013,False,E
2168,-15.551361893391066,False,E
2169,-15.851809186029866,False,E
2170,-15.550742012307794,False,E
2171,-14.554257714299297,False,E
2172,-12.87633125255518,False,E
2173,-10.66204669697894,False,E
2174,-8.158281363197087,False,E
2175,-5.638172521466695,False,E
2176,-3.321571592172635,False,E
2177,-1.3338680292768754,False,E
2178,0.2893061711763969,False,E
2179,1.5730149788757186,False,E
2180,2.5725633758228494,False,E
2181,3.352049500685116,False,E
2182,3.972491087367758,False,E
2183,4.48662998077626,False,E
2184,4.937541708113221,False,E
2185,5.3591038753975395,False,E
2186,5.777190024334963,False,E
2187,6.2109766310091885,False,E
2188,6.674047845295169,False,E
2189,7.1751435484487365,False,E
2190,7.718482632743543,False,E
2191,8.303643488515743,False,E
2192,8.92502381861045,False,E
2193,9.57095358062929,False,E
2194,10.22261746757853,False,E
2195,10.853071508592516,False,E
2196,11.426811890961128,False,E
2197,11.900538493314336,False,E
2198,12.225857076826731,False,E
2199,12.354517735457343,False,E
2200,12.246200450062807,False,E
2201,11.877757677412898,False,E
2202,11.25148704846806,False,E
2203,10.399196276970837,False,E
2204,9.379478935947608,False,E
2205,8.268029031487107,False,E
2206,7.143898010426373,False,E
2207,6.076363547527306,False,E
2208,5.116337802616547,False,E
2209,4.293708432355132,False,E
2210,3.6195242570933615,False,E
2211,3.0907862985307544,False,E
2212,2.695780713789918,False,E
2213,2.418681948800888,False,E
2214,2.2429313922147704,False,E
2215,2.1533982154508595,False,E
2216,2.1375597163577273,False,E
2217,2.1859937989648124,False,E
2218,2.292444876784467,False,E
2219,2.4536625620053734,False,E
2220,2.6691484702117267,False,E
2221,2.9408917546982223,False,E
2222,3.2731309044809427,False,E
2223,3.672145731326053,False,E
2224,4.146055052039813,False,E
2225,4.704567003866329,False,E
2226,5.358594201561355,False,E
2227,6.1195986056496405,False,E
2228,6.99846493574427,False,E
2229,8.003613675091488,False,E
2230,9.137962167158967,False,E
2231,10.394257685667537,False,E
2232,11.748327999390732,False,E
2233,13.150113464576044,False,E
2234,14.513297511901921,False,E
2235,15.706382330869541,False,E
2236,16.551367285739957,False,E
2237,16.839766027098253,False,E
2238,16.37575821311751,False,E
2239,15.046056694827147,False,E
2240,12.891994002447202,False,E
2241,10.135298441248572,False,E
2242,7.119787533871174,False,E
2243,4.191415986469735,False,E
2244,1.593608293687955,False,E
2245,-0.5653904172570976,False,E
2246,-2.283293494316892,False,E
2247,-3.615797817923001,False,E
2248,-4.6388390500319385,False,E
2249,-5.427278472369037,False,E
2250,-6.045691035801032,False,E
2251,-6.545833508358805,False,E
2252,-6.9671596864771566,False,E
2253,-7.338440158237158,False,E
2254,-7.67957636500023,False,E
2255,-8.003235130306335,False,E
2256,-8.316188714358791,False,E
2257,-8.62036652657542,False,E
2258,-8.913680962383536,False,E
2259,-9.190715929857571,False,E
2260,-9.443376873673508,False,E
2261,-9.66159930604389,False,E
2262,-9.834197189755775,False,E
2263,-9.949898910426388,False,E
2264,-9.998564354321578,False,E
2265,-9.972504885249162,False,E
2266,-9.867751638097866,False,E
2267,-9.685059917496407,False,E
2268,-9.430427057960738,False,E
2269,-9.114958746729894,False,E
2270,-8.754042714209419,False,E
2271,-8.365946585372622,False,E
2272,-7.970094525756425,False,E
2273,-7.5853437194887725,False,E
2274,-7.228554337542198,False,E
2275,-6.9136428706898885,False,E
2276,-6.651173612648223,False,E
2277,-6.4484244548511,False,E
2278,-6.309790502154891,False,E
2279,-6.237367319207474,False,E
2280,-6.23157215127157,False,E
2281,-6.29169729712234,False,E
2282,-6.416328666012078,False,E
2283,-6.6035945659524335,False,E
2284,-6.8512313377137835,False,E
2285,-7.1564643447579455,False,E
2286,-7.515708310601132,False,E
2287,-7.924094559748757,False,E
2288,-8.374839564097943,False,E
2289,-8.85848505247922,False,E
2290,-9.36207073851615,False,E
2291,-9.868351373763057,False,E
2292,-10.355241204069564,False,E
2293,-10.795752206757571,False,E
2294,-11.158761461965994,False,E
2295,-11.410947465065039,False,E
2296,-11.520104726748459,False,E
2297,-11.459717642841502,False,E
2298,-11.214152649795547,False,E
2299,-10.783256705600643,False,E
2300,-10.184833992783345,False,E
2301,-9.45375070415877,False,E
2302,-8.637395044830937,False,E
2303,-7.788544050237636,False,E
2304,-6.957663085269572,False,E
2305,-6.186727911058131,False,E
2306,-5.505835946415298,False,E
2307,-4.932721659656085,False,E
2308,-4.474428758313867,False,E
2309,-4.130086799969999,False,E
2310,-3.8938841869438665,False,E
2311,-3.7576663230418066,False,E
2312,-3.7129127447905383,False,E
2313,-3.7520706623118536,False,E
2314,-3.8693385022478743,False,E
2315,-4.061030458983398,False,E
2316,-4.325643997846941,False,E
2317,-4.663720551950039,False,E
2318,-5.077549340906673,False,E
2319,-5.570721859306325,False,E
2320,-6.147502075083578,False,E
2321,-6.811934730745064,False,E
2322,-7.566572124603171,False,E
2323,-8.41066353303426,False,E
2324,-9.337636107554177,False,E
2325,-10.331734838544802,False,E
2326,-11.363843050781167,False,E
2327,-12.386867020626385,False,E
2328,-13.33174251200278,False,E
2329,-14.10613406110995,False,E
2330,-14.598996106633956,False,E
2331,-14.694518102586805,False,E
2332,-14.29707482317207,False,E
2333,-13.36327521683716,False,E
2334,-11.929151360038276,False,E
2335,-10.11587924980186,False,E
2336,-8.104242754544714,False,E
2337,-6.086325373144993,False,E
2338,-4.218253200464179,False,E
2339,-2.5949658215566167,False,E
2340,-1.2507469431258689,False,E
2341,-0.17516261640936892,False,E
2342,0.6678788793816791,False,E
2343,1.324911517339519,False,E
2344,1.8432304145270775,False,E
2345,2.265826647905849,False,E
2346,2.6294159037215725,False,E
2347,2.9642706219105914,False,E
2348,3.294965377227969,False,E
2349,3.6414802545097755,False,E
2350,4.020337692131157,False,E
2351,4.44559190084438,False,E
2352,4.929570146363296,False,E
2353,5.483300129196909,False,E
2354,6.116559863677668,False,E
2355,6.83746463354065,False,E
2356,7.651467754302407,False,E
2357,8.559609536105771,False,E
2358,9.555824396947926,False,E
2359,10.623154127014287,False,E
2360,11.728896936136815,False,E
2361,12.819172635310947,False,E
2362,13.814247265920308,False,E
2363,14.6072754627087,False,E
2364,15.070532339404627,False,E
2365,15.073545901198194,False,E
2366,14.514698675679957,False,E
2367,13.360107299646346,False,E
2368,11.673084308069337,False,E
2369,9.613284553846901,False,E
2370,7.397126180550421,False,E
2371,5.236379749518836,False,E
2372,3.287174749725377,False,E
2373,1.6307195162407386,False,E
2374,0.28296501339585456,False,E
2375,-0.7829144874814398,False,E
2376,-1.614885225531295,False,E
2377,-2.2668904478071914,False,E
2378,-2.790248263870428,False,E
2379,-3.2297575870279935,False,E
2380,-3.622637347564068,False,E
2381,-3.998950546831323,False,E
2382,-4.3826678428939685,False,E
2383,-4.7928765769020565,False,E
2384,-5.244857745115424,False,E
2385,-5.750876006525412,False,E
2386,-6.3205886350865015,False,E
2387,-6.96100051647166,False,E
2388,-7.675890465201901,False,E
2389,-8.464625539150813,False,E
2390,-9.320286048260495,False,E
2391,-10.227077375415176,False,E
2392,-11.157155044603346,False,E
2393,-12.067300828261741,False,E
2394,-12.89641419432226,False,E
2395,-13.565496892999313,False,E
2396,-13.982460053951083,False,E
2397,-14.054044638254496,False,E
2398,-13.705449118076732,False,E
2399,-12.904244395604751,False,E
2400,-11.679913404615471,False,E
2401,-10.127789859366054,False,E
2402,-8.390976589645218,False,E
2403,-6.62561483734476,False,E
2404,-4.965077584637401,False,E
2405,-3.4980095382416057,False,E
2406,-2.264802062072616,False,E
2407,-1.2670570677294453,False,E
2408,-0.481584849917999,False,E
2409,0.12698869407967817,False,E
2410,0.597298582259267,False,E
2411,0.9659770952666608,False,E
2412,1.2651508297169656,False,E
2413,1.5217246511331959,False,E
2414,1.757686963938855,False,E
2415,1.9909143467520094,False,E
2416,2.2361515978777105,False,E
2417,2.505983386878712,False,E
2418,2.811704444716329,False,E
2419,3.1640481572036383,False,E
2420,3.5737583635408723,False,E
2421,4.051993000864651,False,E
2422,4.610534808567354,False,E
2423,5.26175447321747,False,E
2424,6.018223600603435,False,E
2425,6.891805414616885,False,E
2426,7.891958009534336,False,E
2427,9.022874357032155,False,E
2428,10.27898442739982,False,E
2429,11.63833982110965,False,E
2430,13.053672571556659,False,E
2431,14.44180062178599,False,E
2432,15.67400502511958,False,E
2433,16.57331410223305,False,E
2434,16.928469054771767,False,E
2435,16.5351435765343,False,E
2436,15.265838113538916,False,E
2437,13.145990509202461,False,E
2438,10.387279306199643,False,E
2439,7.3353049926847325,False,E
2440,4.348341541846628,False,E
2441,1.685065133432579,False,E
2442,-0.5349705748793845,False,E
2443,-2.3039763842523406,False,E
2444,-3.676328020166437,False,E
2445,-4.728642850542666,False,E
2446,-5.537045862915189,False,E
2447,-6.1673086941776045,False,E
2448,-6.672116756272294,False,E
2449,-7.0915810057956525,False,E
2450,-7.454922945415826,False,E
2451,-7.7823706997463535,False,E
2452,-8.086877172605538,False,E
2453,-8.375544183855087,False,E
2454,-8.650760524071217,False,E
2455,-8.91111597127924,False,E
2456,-9.152174579795064,False,E
2457,-9.36719465316632,False,E
2458,-9.547874810536529,False,E
2459,-9.685185525542353,False,E
2460,-9.770312155865573,False,E
2461,-9.795689232040326,False,E
2462,-9.756051716841702,False,E
2463,-9.649378554281741,False,E
2464,-9.477573930631053,False,E
2465,-9.246739343282078,False,E
2466,-8.966943668646065,False,E
2467,-8.651491588719084,False,E
2468,-8.315797667623162,False,E
2469,-7.976058904009743,False,E
2470,-7.647953144656201,False,E
2471,-7.34556445464377,False,E
2472,-7.080663141426909,False,E
2473,-6.862376538251362,False,E
2474,-6.6972063223555125,False,E
2475,-6.589297375190725,False,E
2476,-6.540845625852785,False,E
2477,-6.552540681555135,False,E
2478,-6.623961715867316,False,E
2479,-6.753871485389632,False,E
2480,-6.940376613258848,False,E
2481,-7.180939560850278,False,E
2482,-7.4722392786007426,False,E
2483,-7.809885662538354,False,E
2484,-8.188001067856831,False,E
2485,-8.598694246591187,False,E
2486,-9.031472268023412,False,E
2487,-9.47266758130861,False,E
2488,-9.905001297857646,False,E
2489,-10.307455561864492,False,E
2490,-10.655673701692375,False,E
2491,-10.923119871585591,False,E
2492,-11.083171069482326,False,E
2493,-11.112144122625724,False,E
2494,-10.992965860337428,False,E
2495,-10.718829448456246,False,E
2496,-10.295887184645798,False,E
2497,-9.744010602624206,False,E
2498,-9.095045256648707,False,E
2499,-8.38873847621314,False,E
2500,-7.667312653296618,False,E
2501,-6.970091073523389,False,E
2502,-6.329439578984422,False,E
2503,-5.768688213249841,False,E
2504,-5.301994148538725,False,E
2505,-4.9356193469253355,False,E
2506,-4.669937203493065,False,E
2507,-4.501577571645024,False,E
2508,-4.42532595747183,False,E
2509,-4.4355960778090875,False,E
2510,-4.527441081957577,False,E
2511,-4.697149382083781,False,E
2512,-4.942499917868154,False,E
2513,-5.262747051388557,False,E
2514,-5.658382098570771,False,E
2515,-6.130686643976063,False,E
2516,-6.681058151547576,False,E
2517,-7.310055024176094,False,E
2518,-8.016081115154597,False,E
2519,-8.793618019270653,False,E
2520,-9.630935169263683,False,E
2521,-10.507293852578123,False,E
2522,-11.38985737710867,False,E
2523,-12.230876161666677,False,E
2524,-12.966251607143166,False,E
2525,-13.517198464384458,False,E
2526,-13.79708186278511,False,E
2527,-13.724939901757518,False,E
2528,-13.244945341423842,False,E
2529,-12.347040759957533,False,E
2530,-11.08002484441875,False,E
2531,-9.54827447471672,False,E
2532,-7.889846994545486,False,E
2533,-6.2440713632023375,False,E
2534,-4.722741957858439,False,E
2535,-3.395385171951359,False,E
2536,-2.289710646703387,False,E
2537,-1.4014292948093128,False,E
2538,-0.7065811499467143,False,E
2539,-0.17207293589510586,False,E
2540,0.2370418803073781,False,E
2541,0.5533424791547585,False,E
2542,0.8050917166761575,False,E
2543,1.0157507821188048,False,E
2544,1.2043269777831689,False,E
2545,1.3861240373311696,False,E
2546,1.5736280204026356,False,E
2547,1.7773794078583187,False,E
2548,2.006759610344388,False,E
2549,2.2706669197690648,False,E
2550,2.578081371942727,False,E
2551,2.938526451023921,False,E
2552,3.362432151571424,False,E
2553,3.8613903312696536,False,E
2554,4.448268787876616,False,E
2555,5.137111762396952,False,E
2556,5.942695703494666,False,E
2557,6.87952222888538,False,E
2558,7.959908028785471,False,E
2559,9.190675247969049,False,E
2560,10.567785036988784,False,E
2561,12.068190733076005,False,E
2562,13.638459227350499,False,E
2563,15.180803384337317,False,E
2564,16.53982231853797,False,E
2565,17.498047053976094,False,E
2566,17.794305667855543,False,E
2567,17.18047447691902,False,E
2568,15.518045676109663,False,E
2569,12.878335417434759,False,E
2570,9.571250281417743,False,E
2571,6.048278358003996,False,E
2572,2.727786583454929,False,E
2573,-0.13262528864983514,False,E
2574,-2.4495605513539385,False,E
2575,-4.253919317976678,False,E
2576,-5.625281819639408,False,E
2577,-6.650643009672424,False,E
2578,-7.406101978296623,False,E
2579,-7.9518854390153555,False,E
2580,-8.333339942922287,False,E
2581,-8.583949513896858,False,E
2582,-8.728612144484044,False,E
2583,-8.786490233233971,False,E
2584,-8.773225719384921,False,E
2585,-8.702505360911601,False,E
2586,-8.587040042296373,False,E
2587,-8.439056691104765,False,E
2588,-8.270419017831406,False,E
2589,-8.092500061238102,False,E
2590,-7.915924662295852,False,E
2591,-7.750282898988277,False,E
2592,-7.603888579956557,False,E
2593,-7.4836253009822356,False,E
2594,-7.394892415415516,False,E
2595,-7.341639478726076,False,E
2596,-7.326462785634563,False,E
2597,-7.350731494731118,False,E
2598,-7.41471175437022,False,E
2599,-7.517662750220208,False,E
2600,-7.657886447774407,False,E
2601,-7.832721482066233,False,E
2602,-8.038480482138231,False,E
2603,-8.270339150787045,False,E
2604,-8.522195102524813,False,E
2605,-8.786525255932004,False,E
2606,-9.054282464234005,False,E
2607,-9.31488399018412,False,E
2608,-9.55635371155798,False,E
2609,-9.765681924570824,False,E
2610,-9.929454928742185,False,E
2611,-10.034774650863591,False,E
2612,-10.070432790216499,False,E
2613,-10.02822828262582,False,E
2614,-9.904236955976486,False,E
2615,-9.699785771123404,False,E
2616,-9.421883387578733,False,E
2617,-9.082935607419916,False,E
2618,-8.699722190591881,False,E
2619,-8.291789304602258,False,E
2620,-7.879556373059595,False,E
2621,-7.4824925184215,False,E
2622,-7.1176686478058,False,E
2623,-6.798864106559132,False,E
2624,-6.536256236029675,False,E
2625,-6.336598739114036,False,E
2626,-6.203727852661321,False,E
2627,-6.139223776566665,False,E
2628,-6.143081116226669,False,E
2629,-6.214284684262614,False,E
2630,-6.351229088025162,False,E
2631,-6.551952980429634,False,E
2632,-6.814179176444726,False,E
2633,-7.135161792732793,False,E
2634,-7.51134511085773,False,E
2635,-7.937840981002196,False,E
2636,-8.407737896496903,False,E
2637,-8.911271620734437,False,E
2638,-9.434921047482803,False,E
2639,-9.960549491878183,False,E
2640,-10.464792122730206,False,E
2641,-10.918985103293087,False,E
2642,-11.290011326924297,False,E
2643,-11.542443377787574,False,E
2644,-11.6422144741908,False,E
2645,-11.561669501210968,False,E
2646,-11.285248523835019,False,E
